IDENT_MEN;A0111;A0112;A0113;A0114;A0115;A0116;A0117;A0118;A0119;A0121;A0122;A0211;A0212;A0213
12201;0;0;0;0;0;556;130;0;0;0;0;0;0;0
12216;0;307;0;4;0;0;0;0;0;0;0;0;0;0
12217;0;0;0;119;0;0;0;0;0;0;0;0;0;0
12221;0;233;0;0;0;0;485;0;0;0;0;0;0;0
12222;0;0;0;0;0;0;87;25;0;0;0;0;0;0
12225;0;0;0;0;0;0;622;0;0;0;0;0;0;0
12233;0;0;0;148;0;0;685;0;0;0;0;0;0;0
12241;0;0;0;178;0;121;575;13;0;0;0;0;0;0
12244;0;0;0;0;0;0;256;0;0;0;0;0;0;0
12252;0;0;0;0;0;1278;0;0;0;0;0;0;0;0
12254;0;0;0;0;0;293;217;0;0;0;0;0;0;0
12258;0;0;0;1;0;0;0;62;0;0;0;0;0;0
12260;0;259;0;0;0;606;260;63;0;0;0;0;0;0
12267;0;0;0;0;0;0;515;0;0;0;0;0;0;0
12268;0;0;0;0;0;0;291;0;0;0;0;0;0;0
12273;0;0;0;89;0;799;3094;32;0;0;0;0;0;0
12276;0;0;0;148;0;918;529;0;0;0;0;0;0;0
12281;0;105;0;1336;0;1653;0;0;0;0;0;0;0;0
12282;0;0;0;445;0;0;0;0;0;0;0;0;0;0
12285;0;0;0;0;0;622;0;0;0;0;0;0;0;0
12287;0;0;0;0;0;139;0;0;0;0;0;0;0;0
12288;0;466;0;178;0;407;1068;0;0;0;0;0;0;0
12290;0;0;0;0;0;934;494;25;0;0;0;0;0;0
12291;0;0;0;0;0;0;502;0;0;0;0;0;0;0
12293;0;0;0;0;0;0;308;0;0;0;0;0;0;0
12300;0;0;0;0;0;920;0;0;0;0;0;0;0;0
12302;0;0;0;148;0;0;0;0;0;0;0;0;0;0
12305;0;0;0;0;0;3925;326;0;0;0;0;0;0;0
12308;0;0;0;0;0;1199;459;0;0;0;0;0;0;0
12309;0;0;0;0;0;658;765;0;0;0;0;0;0;0
12315;0;0;0;0;0;738;0;0;0;0;0;0;0;0
12320;0;0;0;0;0;60;0;0;0;0;0;0;0;0
12324;0;0;0;0;0;0;1476;0;0;0;0;0;0;0
12327;0;0;0;0;0;0;0;0;0;0;0;0;620;0
12334;0;940;0;178;0;0;0;0;0;0;0;0;0;0
12341;0;233;0;0;0;0;0;0;0;0;0;0;0;0
12343;0;0;0;0;0;42;217;0;0;0;0;0;0;0
12346;0;0;0;0;0;670;0;0;0;0;0;0;0;0
12348;0;0;0;0;0;0;1134;0;0;0;0;0;0;0
12349;0;0;0;0;0;121;517;62;0;0;0;0;0;0
12353;0;0;0;45;0;0;0;0;0;0;0;0;0;0
12358;0;0;0;0;0;0;197;0;0;0;0;0;0;0
12363;0;0;0;0;0;400;3494;0;0;0;0;0;0;0
12365;0;233;0;148;0;0;608;38;0;0;0;0;0;0
12367;0;0;0;0;0;200;955;0;0;0;0;0;0;0
12370;0;1134;0;0;0;0;0;62;0;0;0;0;0;0
12372;0;0;0;0;0;0;239;0;0;0;0;0;0;0
12376;0;0;0;0;0;0;382;0;0;0;0;0;0;0
12398;0;0;0;0;0;0;191;0;0;0;0;0;0;0
12399;0;0;0;0;0;80;0;0;0;0;0;0;0;0
12401;0;0;0;0;0;0;86;0;0;0;0;0;0;0
12411;0;0;0;148;0;0;956;0;0;0;0;0;0;0
12417;0;0;0;178;0;0;0;0;0;0;0;0;0;0
12429;0;470;0;0;0;0;773;0;0;0;0;0;0;0
12431;0;0;0;0;0;0;376;0;0;0;0;0;0;0
12440;0;0;0;0;0;42;0;0;0;0;0;0;0;0
12443;0;0;0;0;0;674;952;0;0;0;0;0;0;0
12448;0;0;0;0;0;0;305;0;0;0;199;0;310;0
12452;0;0;0;0;0;0;326;0;0;0;0;0;0;0
12460;0;0;0;0;0;0;218;0;0;0;0;0;0;0
12483;0;0;791;0;0;0;1558;0;0;0;0;0;0;0
12486;0;0;0;0;0;11564;640;0;0;0;0;0;0;0
12492;0;988;1726;241;0;396;426;0;0;0;0;0;0;0
12501;0;0;0;0;0;260;238;0;0;0;0;0;588;0
12505;0;0;0;0;0;961;436;0;0;0;0;0;0;0
12509;0;0;0;0;0;0;262;0;0;0;0;0;0;0
12510;0;0;0;0;0;29;0;0;0;0;0;0;0;0
12513;0;0;0;0;0;1120;4378;0;0;0;0;0;0;0
12516;0;0;0;0;0;558;252;0;0;0;0;0;0;0
12518;0;0;0;0;0;1008;1562;0;0;0;0;0;0;0
12524;0;0;0;0;0;3678;0;0;0;0;0;0;0;0
12525;0;0;0;0;0;232;0;0;0;0;0;0;0;0
12526;0;0;0;0;0;0;727;0;0;0;0;0;0;0
12530;0;0;0;0;0;0;216;0;0;0;0;0;0;0
12532;0;0;0;297;0;0;767;0;0;0;0;0;0;0
12534;0;0;0;0;0;49;979;0;0;0;0;0;0;0
12546;0;0;0;0;0;172;606;0;0;0;0;0;0;0
12553;0;0;0;0;0;121;262;0;0;0;0;0;0;0
12566;0;0;0;0;0;0;3245;0;0;0;0;0;0;0
12570;0;0;0;0;0;0;573;0;0;0;0;0;0;0
12572;0;0;0;0;0;1199;1510;63;0;0;0;0;0;0
12575;0;0;0;0;0;0;325;0;0;0;0;0;0;0
12576;0;0;0;0;0;879;0;0;0;0;0;0;0;0
12585;0;0;0;0;0;0;1028;0;0;0;0;0;0;0
12587;0;0;0;0;0;125;2429;0;0;0;0;0;0;0
12601;0;0;0;0;0;130;86;0;0;0;0;0;0;0
12615;0;0;0;0;0;0;135;51;0;0;0;0;0;0
12620;0;0;0;0;0;0;6026;0;0;0;0;0;0;0
12621;0;0;0;0;0;963;436;0;0;0;0;0;0;0
12625;0;0;0;148;0;0;0;0;0;0;0;0;0;0
12629;0;0;0;0;0;0;0;63;0;0;0;0;0;0
12632;0;0;0;30;0;2133;178;0;0;0;0;0;0;0
12633;0;0;0;0;0;363;0;0;0;0;0;0;0;0
12656;0;0;0;0;0;268;0;0;0;0;0;0;0;0
12661;0;0;0;0;0;80;513;0;0;0;0;0;0;0
12666;0;0;0;0;0;223;770;0;0;0;0;0;0;0
12685;0;0;0;356;0;1117;706;63;0;0;0;0;0;0
12686;0;0;0;0;0;896;1586;0;0;0;0;0;0;0
12689;0;0;0;0;0;419;298;0;0;0;0;0;0;0
12696;0;0;0;0;0;2522;191;0;0;0;0;0;0;0
12699;0;0;0;30;0;0;122;13;0;0;0;0;0;0
12701;0;0;0;0;0;242;1317;0;0;0;0;0;0;0
12704;0;0;0;0;0;426;322;0;0;2480;299;0;0;0
12707;0;0;791;0;0;96;543;0;0;0;0;0;0;0
12709;0;0;0;0;0;0;87;0;0;0;0;0;0;0
12716;0;206;0;0;0;242;448;0;0;0;0;0;0;0
12718;0;3647;3495;672;0;973;1158;0;0;0;0;0;0;0
12722;0;0;0;0;0;242;0;0;0;0;0;0;0;0
12726;0;0;0;0;0;0;0;88;0;0;0;0;0;0
12730;0;0;0;0;0;400;115;0;0;0;0;0;0;0
12733;0;0;0;0;0;982;0;0;0;0;0;0;0;0
12744;0;0;0;0;0;42;327;0;0;0;0;0;0;0
12747;0;0;0;0;0;336;0;0;0;0;0;0;0;0
12750;0;0;0;0;0;289;0;0;0;0;0;0;0;0
12753;0;0;0;267;0;0;890;0;0;0;0;0;0;0
12754;0;0;0;0;0;0;1026;0;0;0;0;0;0;0
12755;0;0;0;0;0;293;0;0;0;0;0;0;0;0
12759;0;0;0;0;0;0;218;0;0;0;0;0;0;0
12771;0;0;0;0;0;0;249;0;0;0;0;0;0;0
12776;0;0;0;0;0;192;0;0;0;0;0;0;0;0
12779;0;0;0;0;0;84;1629;0;0;0;0;0;0;0
12780;0;7561;0;0;0;0;0;0;0;0;0;0;0;0
12784;0;0;0;59;0;0;1474;0;0;0;0;0;0;0
12793;0;1049;0;178;0;0;1008;0;0;0;0;0;0;0
12801;0;0;0;0;0;5718;0;0;0;0;0;0;0;0
12802;0;0;0;0;0;84;0;0;0;0;0;0;0;0
12830;0;0;0;0;0;0;354;0;0;0;0;0;0;0
12840;0;0;0;0;0;84;354;0;0;0;0;0;0;0
12860;0;0;0;0;0;0;1023;0;0;0;0;0;0;0
12877;0;0;0;0;0;0;584;0;0;0;0;0;0;0
12882;0;0;1701;0;0;0;0;0;0;0;0;0;0;0
12885;0;0;0;416;0;1199;0;0;0;0;0;0;0;0
12889;0;0;0;0;0;0;336;0;0;0;0;0;0;0
12900;0;0;0;0;0;48;49;0;0;0;0;0;0;0
12904;0;466;0;0;0;0;0;0;0;0;0;0;0;0
12905;0;0;0;0;0;203;0;0;0;0;0;0;0;0
12918;0;0;0;0;0;48;0;0;0;0;0;0;0;0
12921;0;0;0;0;0;0;955;0;0;0;0;0;0;0
12922;0;0;0;0;0;0;201;63;0;0;0;0;0;0
12923;0;1185;305;148;0;556;633;0;0;0;0;0;0;0
12924;0;0;0;0;0;200;610;0;0;0;0;0;0;0
12932;0;0;0;0;0;672;0;0;0;0;0;0;0;0
12938;0;0;0;0;0;0;305;0;0;0;0;0;0;0
12940;0;0;0;0;0;58;0;0;0;0;0;0;0;0
12941;0;0;0;223;0;0;191;0;0;0;0;0;0;0
12944;0;1909;0;1059;0;140;793;0;1248;0;0;0;23263;0
12948;0;0;0;0;0;0;151;0;50;0;0;0;0;0
12953;0;0;0;0;0;8133;0;0;0;0;0;0;0;0
12954;0;0;0;0;0;1211;0;0;0;0;0;0;0;0
12956;0;0;0;178;0;242;437;134;0;0;0;0;196;0
12957;0;233;0;89;0;156;474;51;0;0;0;0;0;0
12958;0;0;0;0;0;203;0;0;0;0;0;0;0;0
12960;0;0;0;0;0;0;115;0;0;0;0;0;0;0
12961;0;0;0;0;0;6100;432;0;0;0;0;0;0;0
12964;0;0;0;0;0;48;0;0;0;0;0;0;0;0
12968;0;0;0;148;0;546;0;0;0;0;0;0;0;0
12972;0;0;0;0;0;139;766;0;0;0;0;0;0;0
12973;0;0;0;0;0;0;86;0;0;0;0;0;0;0
12975;0;0;0;0;0;0;109;0;0;0;0;0;0;0
12978;0;0;0;0;0;0;149;62;0;0;0;0;0;0
12986;0;0;0;0;0;0;0;51;0;0;0;0;0;0
12987;0;0;0;178;0;0;0;0;0;0;0;0;0;0
12988;0;0;0;0;0;242;0;126;0;0;0;0;0;0
12995;0;0;0;0;0;0;1045;0;0;0;0;0;0;0
12996;0;0;0;30;0;0;0;0;0;0;0;0;0;0
13004;0;0;0;178;0;0;262;0;0;0;0;0;0;0
13016;0;0;0;0;0;61;763;0;0;0;0;0;0;0
13038;0;0;0;0;0;295;648;0;0;0;0;0;0;0
13043;0;0;0;0;0;3094;919;0;0;0;0;0;0;0
13046;0;0;0;89;0;139;536;0;0;0;0;0;0;0
13047;0;0;0;0;0;0;234;0;0;0;0;0;0;0
13060;0;0;0;0;0;0;284;0;0;0;0;0;0;0
13063;0;0;0;356;0;0;0;0;0;0;0;0;0;0
13066;0;0;0;0;0;799;513;25;0;0;0;0;0;0
13070;0;0;0;0;0;0;1525;0;0;0;0;0;0;0
13077;0;0;0;0;0;0;2429;0;0;0;0;0;0;0
13083;0;0;4688;0;0;196;1283;0;0;0;0;0;0;0
13091;0;0;0;0;0;1432;524;0;0;0;0;0;0;0
13096;0;0;0;0;0;0;393;0;0;0;0;0;0;0
13097;0;0;0;0;0;485;1653;0;0;0;0;0;0;0
13100;0;0;0;0;0;0;153;0;0;0;0;0;0;0
13103;0;0;0;0;0;1120;543;0;0;0;0;0;0;0
13109;0;661;0;0;0;0;639;0;0;0;0;0;0;0
13112;0;0;0;0;0;0;0;63;0;0;0;0;0;0
13115;0;0;0;0;0;75;520;0;0;0;0;0;0;0
13117;0;0;0;0;0;0;0;62;0;0;0;0;0;0
13124;0;0;0;0;0;581;285;0;0;0;0;0;0;0
13131;0;1655;0;297;0;390;573;93;0;0;0;0;0;0
13132;0;0;0;89;0;0;0;0;0;0;0;0;0;0
13133;0;0;0;0;0;60;1103;0;0;0;0;0;0;0
13137;0;0;0;119;0;289;988;0;0;0;0;0;0;0
13144;0;0;0;445;0;1048;0;0;0;0;0;0;0;0
13145;0;0;0;0;0;41;645;0;0;0;0;0;0;0
13155;0;35;0;148;0;481;1;0;0;0;0;0;0;0
13157;0;565;0;0;0;0;0;0;0;0;0;0;0;0
13164;0;0;0;0;0;0;236;62;0;0;0;0;0;0
13166;0;0;0;0;0;672;0;0;0;0;0;0;0;0
13174;0;1202;0;15;0;1999;15;0;0;0;0;0;0;0
13175;0;0;0;119;0;286;277;0;0;0;0;0;0;0
13181;0;0;0;30;0;0;0;0;0;0;0;0;0;0
13182;0;233;0;104;0;873;887;0;0;0;0;0;0;0
13186;0;0;0;0;0;0;131;0;0;0;0;0;0;0
13187;0;0;0;0;0;203;200;0;0;0;0;0;0;0
13191;0;0;0;0;0;0;8159;0;0;0;0;0;0;0
13192;0;0;0;535;0;121;834;76;0;0;0;0;0;0
13196;0;0;0;0;0;2107;0;0;0;0;0;0;0;0
13204;0;0;0;0;0;0;384;0;0;0;0;0;0;0
13214;0;0;0;0;0;258;332;202;0;0;0;0;0;0
13219;0;283;0;0;0;1564;348;0;0;0;0;0;0;0
13220;0;611;0;0;0;0;0;0;0;0;0;0;0;0
13226;0;0;0;0;0;0;610;0;0;0;0;0;0;0
13232;0;0;0;0;0;0;2525;0;0;0;0;0;0;0
13241;0;0;0;0;0;0;687;0;0;0;0;0;0;0
13242;0;0;0;0;0;813;262;0;0;0;0;0;0;0
13243;0;0;0;89;0;0;0;0;0;0;0;0;0;0
13246;0;0;0;178;0;0;0;0;0;0;0;0;0;0
13247;0;0;610;0;0;702;1069;0;0;0;0;0;0;0
13248;0;0;0;89;0;0;0;0;0;0;0;0;0;0
13250;0;0;0;0;0;17404;17553;0;0;0;0;0;0;0
13255;0;0;0;0;0;1419;1215;0;0;0;0;0;0;0
13259;0;0;0;148;0;0;256;0;0;0;0;0;0;0
13262;0;0;0;0;0;0;601;0;0;0;0;0;0;0
13263;0;0;0;0;0;0;753;0;0;0;0;0;0;0
13267;0;0;0;0;0;0;472;0;0;0;0;0;0;0
13270;0;0;0;0;0;813;308;0;0;0;0;0;0;0
13271;0;0;0;0;0;813;0;0;0;0;0;0;0;0
13274;0;0;0;0;0;0;273;0;0;0;0;0;0;0
13283;0;0;0;0;0;289;217;0;0;0;0;0;0;0
13284;0;0;0;0;0;1178;2672;62;0;0;0;0;0;0
13289;0;0;0;0;0;0;1309;0;0;0;0;0;0;0
13291;0;0;0;0;0;101;421;0;0;0;0;0;0;0
13292;0;247;0;148;0;90;0;0;0;0;0;0;0;0
13300;0;0;0;0;0;1248;0;331;0;0;0;0;0;0
13302;0;0;0;172;0;121;459;0;0;0;0;0;0;0
13307;0;0;0;0;0;0;513;0;0;0;0;0;0;0
13308;0;233;0;0;0;0;0;0;0;0;0;0;0;0
13312;0;470;0;0;0;0;174;0;0;0;0;0;0;0
13318;0;0;0;178;0;1284;0;0;0;0;0;0;0;0
13319;0;0;0;0;0;0;458;0;0;0;0;0;0;0
13325;0;0;0;89;0;0;0;0;0;0;0;0;0;0
13327;0;0;0;0;0;0;492;25;0;0;0;0;0;0
13348;0;0;0;0;0;2759;0;0;0;0;0;0;0;0
13351;0;0;3954;223;0;9747;0;0;0;0;0;0;0;0
13358;0;12602;0;15;0;121;3278;0;0;0;0;0;0;0
13362;0;634;0;178;0;0;0;0;0;0;0;0;0;0
13366;0;0;0;0;0;2032;927;0;0;0;0;0;0;0
13376;0;0;0;89;0;0;0;0;0;0;0;0;0;0
13377;0;0;0;89;0;0;365;63;0;0;0;0;0;0
13390;0;0;0;0;0;293;326;0;0;0;0;0;0;0
13393;0;0;0;0;0;0;197;0;0;0;0;0;0;0
13394;0;0;0;89;0;0;0;0;0;0;0;0;0;0
13395;0;0;0;0;0;963;543;0;0;0;0;0;0;0
13409;0;0;0;0;0;0;131;0;0;0;0;0;0;0
13416;0;0;0;0;0;60;0;0;0;0;0;0;0;0
13417;0;934;0;0;0;45;128;0;0;0;0;0;0;0
13423;0;0;0;0;0;0;326;0;0;0;0;0;0;0
13430;0;0;0;0;0;193;438;0;0;0;0;0;0;0
13435;0;0;0;0;0;0;382;0;0;0;0;0;0;0
13438;0;0;0;178;0;1443;327;0;0;0;0;0;0;0
13440;0;0;0;0;0;0;454;62;0;0;0;0;0;0
13443;0;0;0;0;0;0;349;0;155;0;0;0;0;0
13446;0;0;0;0;0;561;0;0;0;0;0;0;0;0
13448;0;5389;0;178;0;0;484;62;0;0;0;0;0;0
13455;0;70;0;356;0;0;313;0;0;0;0;0;0;0
13457;0;0;0;0;0;121;815;0;0;0;0;0;0;0
13459;0;0;0;0;0;0;365;0;0;0;0;0;0;0
13477;0;0;0;0;0;0;122;100;0;0;0;0;0;0
13493;0;0;0;0;0;0;103;0;0;0;0;0;0;0
13497;0;0;0;0;0;0;1213;0;0;0;0;0;0;0
13502;0;0;0;0;0;0;0;25;0;0;0;0;0;0
13507;0;0;0;119;0;0;0;0;0;0;0;0;0;0
13510;0;0;0;0;0;186;562;190;0;0;0;0;0;0
13511;0;0;0;0;0;369;0;0;0;0;0;0;0;0
13516;0;0;0;0;0;0;600;0;0;0;0;0;0;0
13520;0;0;0;0;0;428;396;0;0;0;0;0;0;0
13523;0;0;0;0;0;60;333;0;0;0;0;0;0;0
13526;0;0;0;0;0;0;0;13;0;0;0;0;0;0
13528;0;0;0;0;0;121;86;0;0;0;0;0;0;0
13536;0;0;0;267;0;2575;95;185;0;0;0;0;0;0
13540;0;0;0;0;0;0;4823;0;0;0;0;0;0;0
13542;0;0;0;0;0;293;0;0;0;0;0;0;0;0
13545;0;0;0;0;0;0;573;0;0;0;0;0;0;0
13553;0;1036;2241;236;0;670;614;0;0;0;0;0;0;0
13560;0;502;0;89;0;0;152;13;0;0;0;0;0;0
13562;0;470;0;178;0;0;598;0;0;0;0;0;0;0
13565;0;1235;0;297;0;428;660;62;0;0;0;0;0;0
13566;0;0;0;0;0;150;0;0;0;0;0;0;0;0
13571;0;0;0;0;0;968;0;0;0;0;0;0;0;0
13585;0;0;0;0;0;0;0;76;0;0;0;0;0;0
13591;0;0;0;0;0;0;2746;0;0;0;0;0;0;0
13601;0;0;0;0;0;112;490;0;0;0;0;0;0;0
13607;0;0;0;0;0;193;327;0;0;0;0;0;0;0
13609;0;0;0;0;0;29;110;0;0;0;0;0;0;0
13611;0;0;0;119;0;0;0;0;0;0;0;0;0;0
13613;0;0;1582;0;0;0;0;0;0;0;0;0;0;0
13621;0;2073;0;0;0;493;1262;0;0;0;0;0;0;0
13622;0;401;0;178;0;121;168;0;0;0;0;0;0;0
13630;0;0;0;0;0;0;459;0;0;0;0;0;0;0
13632;0;0;0;0;0;1288;512;0;0;0;0;0;0;0
13645;0;0;0;0;0;978;1634;0;0;0;0;0;0;0
13650;0;0;0;148;0;0;0;0;0;0;0;0;0;0
13651;0;0;0;0;0;0;283;0;0;0;0;0;0;0
13656;0;245;0;344;0;0;642;0;0;0;0;0;0;0
13657;0;0;0;178;0;0;0;63;0;0;0;0;0;0
13661;0;0;0;0;0;0;319;0;0;0;0;0;0;0
13666;0;0;0;0;0;0;306;0;0;0;0;0;0;0
13668;0;0;0;0;0;0;216;0;0;0;0;0;0;0
13670;0;0;0;59;0;0;0;0;0;0;0;0;0;0
13677;0;0;1191;0;0;434;820;316;0;0;0;0;0;0
13687;0;0;0;0;0;0;112;62;0;0;0;0;0;0
13691;0;0;0;0;0;61;95;0;0;0;0;0;0;0
13696;0;0;0;0;0;0;0;13;0;0;0;0;0;0
13697;0;0;0;0;0;920;303;0;0;0;0;0;0;0
13700;0;0;0;0;0;96;0;0;0;0;0;0;0;0
13718;0;714;0;0;0;687;536;0;0;0;0;0;0;0
13725;0;0;0;0;0;0;0;13;0;0;0;0;0;0
13735;0;0;0;178;0;0;917;0;0;0;0;0;0;0
13738;0;0;0;0;0;203;0;0;0;0;0;0;0;0
13741;0;233;0;0;0;4427;969;0;0;0;0;0;0;0
13744;0;1000;0;0;0;363;1592;0;0;0;0;0;0;0
13749;429;1735;1170;57;0;3285;614;0;0;0;0;0;0;0
13753;0;0;0;0;0;101;236;0;0;0;0;0;0;0
13755;0;0;0;0;0;448;0;0;0;0;0;0;0;0
13761;0;0;0;0;0;0;197;0;0;0;0;0;0;0
13764;0;0;0;0;0;0;342;0;0;0;0;0;0;0
13771;0;0;0;0;0;139;216;63;0;0;0;0;0;0
13772;0;0;0;89;0;329;1677;0;0;0;0;0;0;0
13774;0;0;0;0;0;0;117;0;0;0;0;0;0;0
13775;0;0;0;0;0;0;383;30;0;0;0;0;0;0
13784;0;0;0;0;0;0;305;0;0;0;0;0;0;0
13786;0;0;0;0;0;400;131;19;0;0;0;0;0;0
13788;0;0;0;0;0;813;197;0;0;0;0;0;0;0
13790;0;0;0;0;0;687;191;0;0;0;0;0;0;0
13792;0;0;0;59;0;78;992;0;0;0;0;0;0;0
13796;0;0;0;0;0;0;0;334;0;0;0;0;0;0
13803;0;0;0;0;0;1048;0;0;0;0;0;0;0;0
13804;0;0;0;0;0;0;184;0;0;0;0;0;0;0
13809;0;0;0;0;0;839;0;0;0;0;0;0;0;0
13812;0;0;0;0;0;293;434;0;0;0;0;0;0;0
13814;0;0;0;89;0;0;435;0;0;0;0;0;0;0
13820;0;0;0;0;0;0;903;0;0;0;0;0;0;0
13824;0;0;0;0;0;328;0;0;0;0;0;0;0;0
13830;0;0;0;0;0;84;326;0;0;0;0;0;0;0
13834;0;6987;0;0;0;489;0;0;0;0;0;0;0;0
13839;0;0;0;0;0;499;750;0;0;0;0;0;0;0
13843;0;0;0;0;0;289;0;0;0;0;0;0;0;0
13851;0;466;1582;172;0;193;307;0;0;0;0;0;1024;0
13880;0;0;0;401;0;0;0;0;0;0;0;0;0;0
13881;0;0;0;89;0;0;701;0;0;0;0;0;0;0
13883;0;0;0;0;0;0;1156;0;0;0;0;0;0;0
13890;0;0;0;0;0;0;5129;0;0;0;0;0;0;0
13894;0;2695;0;267;0;1231;1869;0;0;0;0;0;1241;0
13901;0;0;0;0;0;48;0;0;0;0;0;0;0;0
13907;0;0;0;0;0;0;256;0;0;0;0;0;0;0
13912;0;0;0;178;0;0;0;0;0;0;0;0;0;0
13925;0;0;0;0;0;0;457;0;0;0;0;0;0;0
13928;0;0;0;0;0;429;1698;0;0;0;0;0;0;0
13931;0;0;0;148;0;0;0;0;0;0;0;0;0;0
13938;0;0;0;0;0;1181;755;95;0;0;0;0;0;0
13950;0;0;0;0;0;289;0;0;0;0;0;0;0;0
13960;0;0;0;282;0;0;0;0;0;0;0;0;0;0
13964;0;0;596;57;0;720;757;0;0;0;0;0;0;0
13965;0;0;0;0;0;2978;0;0;0;0;0;0;0;0
13969;0;0;0;178;0;806;643;63;0;0;0;0;0;0
13994;121;0;0;0;0;0;0;0;90;0;0;0;0;0
14001;0;0;0;0;0;0;304;0;0;0;0;0;0;0
14005;0;0;0;0;0;0;802;0;0;0;0;0;0;0
14027;0;0;0;0;0;407;191;0;0;0;0;0;0;0
14028;0;0;0;0;0;98;0;0;0;0;0;0;0;0
14030;0;0;0;0;0;196;218;0;0;0;0;0;0;0
14031;0;0;0;178;0;0;0;0;0;0;0;0;0;0
14034;0;0;0;0;0;0;185;0;0;0;0;0;0;0
14043;0;0;0;0;0;0;430;0;0;0;0;0;0;0
14046;0;0;0;0;0;1377;2946;0;0;0;0;0;0;0
14053;0;0;0;0;0;631;0;0;0;0;0;0;0;0
14054;0;0;0;0;0;0;1973;25;0;0;0;0;0;0
14058;0;0;0;0;0;0;189;0;0;0;0;0;0;0
14071;0;0;0;148;0;0;878;0;0;0;0;0;0;0
14072;0;0;0;0;0;96;183;0;0;0;0;0;0;0
14073;0;0;0;0;0;214;703;0;0;0;0;0;0;0
14074;0;0;0;0;0;184;0;0;0;0;0;0;0;0
14076;0;0;0;0;0;0;345;0;0;0;0;0;0;0
14078;0;0;0;0;0;200;2397;0;0;0;0;0;0;0
14084;0;0;0;0;0;0;751;0;0;0;0;0;0;0
14091;0;0;0;0;0;250;0;0;0;0;0;0;0;0
14097;0;0;0;0;0;0;819;0;0;0;0;0;0;0
14101;0;0;0;45;0;4066;5446;0;0;0;0;0;0;0
14102;462;3469;0;0;0;0;1994;0;0;0;0;0;0;0
14107;0;0;0;0;0;0;255;0;0;0;0;0;0;0
14109;0;0;0;74;0;0;14;0;0;0;0;0;0;0
14110;0;0;0;0;0;408;0;0;0;0;0;0;0;0
14114;0;0;0;0;0;18;0;0;0;0;0;0;0;0
14120;0;0;0;0;0;196;0;0;0;0;0;0;0;0
14122;0;0;0;0;0;0;0;88;0;0;0;0;0;0
14124;0;0;0;0;0;0;92;0;0;0;0;0;0;0
14127;0;0;0;0;0;344;0;0;0;0;0;0;0;0
14131;0;0;0;0;0;501;1778;0;0;0;0;0;0;0
14145;0;0;0;0;0;86;0;38;0;0;0;0;0;0
14148;0;0;0;15;0;0;0;0;0;0;0;0;0;0
14150;0;0;0;0;0;0;1302;0;0;0;0;0;0;0
14154;0;0;0;0;0;0;2918;0;0;0;0;0;0;0
14156;0;0;0;0;0;200;0;0;0;0;0;0;0;0
14159;0;0;0;0;0;674;434;0;0;0;0;0;0;0
14164;0;0;0;0;0;1800;0;0;0;0;0;0;0;0
14168;0;714;0;0;0;485;12817;0;0;0;0;0;0;0
14169;0;0;0;0;0;0;159;0;0;0;0;0;0;0
14172;0;0;0;0;0;1615;2179;0;0;0;0;0;0;0
14175;0;0;0;0;0;1955;327;224;0;0;0;0;0;0
14183;0;0;0;0;0;330;0;0;0;0;0;0;0;0
14186;0;0;0;74;0;0;565;25;0;0;0;0;341;0
14198;0;0;10730;0;0;149;1752;379;0;0;0;0;0;0
14205;0;0;0;0;0;0;86;0;0;0;0;0;0;0
14209;0;0;0;0;0;0;0;63;155;0;0;0;0;0
14215;0;0;0;0;0;242;0;0;0;0;0;0;0;0
14222;0;0;0;535;0;0;0;0;0;0;0;0;0;0
14227;0;0;0;0;0;1490;0;0;0;0;0;0;0;0
14229;0;717;0;0;0;0;0;0;0;0;0;0;0;0
14243;0;0;0;0;0;0;0;253;0;0;0;0;0;0
14249;0;0;0;0;0;730;109;0;0;0;0;0;0;0
14256;0;0;0;163;0;994;896;88;0;0;0;0;0;0
14263;0;0;0;0;0;0;54;0;0;0;0;0;0;0
14266;0;0;0;0;0;0;1234;0;0;0;0;0;0;0
14278;0;0;2010;0;0;0;0;0;0;0;0;0;0;0
14284;0;1260;0;30;0;243;49;0;0;0;0;0;0;0
14287;0;0;0;0;0;0;240;450;0;0;0;0;0;0
14290;0;25204;0;0;0;199;256;0;0;0;0;0;0;0
14299;0;0;0;238;0;0;0;0;0;0;0;0;0;0
14313;0;0;0;0;0;0;0;25;0;0;0;0;0;0
14330;0;0;0;0;0;0;623;0;0;0;0;0;0;0
14343;0;0;0;89;0;0;0;0;0;0;0;0;0;0
14344;0;0;0;0;0;61;320;33;0;0;0;0;0;0
14352;0;0;0;297;0;0;3021;0;0;0;0;0;0;0
14354;0;233;0;0;0;0;0;0;0;0;0;0;0;0
14363;0;867;0;178;0;0;975;0;0;0;0;0;0;0
14366;0;0;0;0;0;200;0;0;0;0;0;0;0;0
14370;0;0;0;0;0;0;0;25;0;0;0;0;0;0
14372;0;0;0;0;0;572;307;0;0;0;0;0;0;0
14373;0;0;0;0;0;0;382;0;0;0;0;0;0;0
14376;0;0;0;0;0;186;0;0;0;0;0;0;0;0
14377;0;0;0;45;0;0;410;0;0;0;0;0;0;0
14388;0;0;0;0;0;0;0;185;0;0;0;0;0;0
14389;0;0;0;0;0;0;180;0;0;0;0;0;0;0
14397;0;0;0;178;0;0;763;62;0;0;199;0;0;0
14399;0;0;0;104;0;0;0;0;0;0;0;0;0;0
